Date (DD.MM.YYYY);Index Code;Endeksler;Index Names In English;Number of Days;Value
21.11.2022;XU100;BIST 100;BIST 100;42;28.71
21.11.2022;XU100;BIST 100;BIST 100;63;33.43
21.11.2022;XU100;BIST 100;BIST 100;126;28.58
21.11.2022;XU100;BIST 100;BIST 100;252;31.85
22.11.2022;XU100;BIST 100;BIST 100;21;27.36
22.11.2022;XU100;BIST 100;BIST 100;42;29.92
22.11.2022;XU100;BIST 100;BIST 100;63;33.89
22.11.2022;XU100;BIST 100;BIST 100;126;29.10
22.11.2022;XU100;BIST 100;BIST 100;252;32.09
23.11.2022;XU100;BIST 100;BIST 100;21;27.23
23.11.2022;XU100;BIST 100;BIST 100;42;29.71
23.11.2022;XU100;BIST 100;BIST 100;63;33.75
23.11.2022;XU100;BIST 100;BIST 100;126;29.08
23.11.2022;XU100;BIST 100;BIST 100;252;32.09
24.11.2022;XU100;BIST 100;BIST 100;21;27.21
24.11.2022;XU100;BIST 100;BIST 100;42;29.72
24.11.2022;XU100;BIST 100;BIST 100;63;33.76
24.11.2022;XU100;BIST 100;BIST 100;126;29.07
24.11.2022;XU100;BIST 100;BIST 100;252;32.09
25.11.2022;XU100;BIST 100;BIST 100;21;26.37
25.11.2022;XU100;BIST 100;BIST 100;42;28.80
25.11.2022;XU100;BIST 100;BIST 100;63;33.77
25.11.2022;XU100;BIST 100;BIST 100;126;29.03
25.11.2022;XU100;BIST 100;BIST 100;252;31.97
28.11.2022;XU100;BIST 100;BIST 100;21;24.91
28.11.2022;XU100;BIST 100;BIST 100;42;28.06
28.11.2022;XU100;BIST 100;BIST 100;63;33.76
28.11.2022;XU100;BIST 100;BIST 100;126;28.72
28.11.2022;XU100;BIST 100;BIST 100;252;31.94
29.11.2022;XU100;BIST 100;BIST 100;21;24.42
29.11.2022;XU100;BIST 100;BIST 100;42;28.07
29.11.2022;XU100;BIST 100;BIST 100;63;33.61
29.11.2022;XU100;BIST 100;BIST 100;126;28.72
29.11.2022;XU100;BIST 100;BIST 100;252;31.94
30.11.2022;XU100;BIST 100;BIST 100;21;24.36
30.11.2022;XU100;BIST 100;BIST 100;42;24.72
30.11.2022;XU100;BIST 100;BIST 100;63;33.42
30.11.2022;XU100;BIST 100;BIST 100;126;28.72
30.11.2022;XU100;BIST 100;BIST 100;252;31.87
01.12.2022;XU100;BIST 100;BIST 100;21;24.31
01.12.2022;XU100;BIST 100;BIST 100;42;24.62
01.12.2022;XU100;BIST 100;BIST 100;63;32.73
01.12.2022;XU100;BIST 100;BIST 100;126;28.73
01.12.2022;XU100;BIST 100;BIST 100;252;31.87
02.12.2022;XU100;BIST 100;BIST 100;21;25.95
02.12.2022;XU100;BIST 100;BIST 100;42;25.39
02.12.2022;XU100;BIST 100;BIST 100;63;33.04
02.12.2022;XU100;BIST 100;BIST 100;126;28.88
02.12.2022;XU100;BIST 100;BIST 100;252;31.91
05.12.2022;XU100;BIST 100;BIST 100;21;25.36
05.12.2022;XU100;BIST 100;BIST 100;42;25.33
05.12.2022;XU100;BIST 100;BIST 100;63;33.07
05.12.2022;XU100;BIST 100;BIST 100;126;28.84
05.12.2022;XU100;BIST 100;BIST 100;252;31.91
06.12.2022;XU100;BIST 100;BIST 100;21;24.44
06.12.2022;XU100;BIST 100;BIST 100;42;25.31
06.12.2022;XU100;BIST 100;BIST 100;63;33.06
06.12.2022;XU100;BIST 100;BIST 100;126;28.83
06.12.2022;XU100;BIST 100;BIST 100;252;31.83
07.12.2022;XU100;BIST 100;BIST 100;21;28.28
07.12.2022;XU100;BIST 100;BIST 100;42;27.38
07.12.2022;XU100;BIST 100;BIST 100;63;33.84
07.12.2022;XU100;BIST 100;BIST 100;126;28.64
07.12.2022;XU100;BIST 100;BIST 100;252;32.05
08.12.2022;XU100;BIST 100;BIST 100;21;28.23
08.12.2022;XU100;BIST 100;BIST 100;42;27.27
08.12.2022;XU100;BIST 100;BIST 100;63;33.27
08.12.2022;XU100;BIST 100;BIST 100;126;28.62
08.12.2022;XU100;BIST 100;BIST 100;252;32.04
09.12.2022;XU100;BIST 100;BIST 100;21;28.81
09.12.2022;XU100;BIST 100;BIST 100;42;27.24
09.12.2022;XU100;BIST 100;BIST 100;63;30.77
09.12.2022;XU100;BIST 100;BIST 100;126;28.75
09.12.2022;XU100;BIST 100;BIST 100;252;32.15
12.12.2022;XU100;BIST 100;BIST 100;21;30.53
12.12.2022;XU100;BIST 100;BIST 100;42;28.10
12.12.2022;XU100;BIST 100;BIST 100;63;31.37
12.12.2022;XU100;BIST 100;BIST 100;126;28.97
12.12.2022;XU100;BIST 100;BIST 100;252;32.20
13.12.2022;XU100;BIST 100;BIST 100;21;29.91
13.12.2022;XU100;BIST 100;BIST 100;42;27.96
13.12.2022;XU100;BIST 100;BIST 100;63;30.75
13.12.2022;XU100;BIST 100;BIST 100;126;28.97
13.12.2022;XU100;BIST 100;BIST 100;252;32.13
14.12.2022;XU100;BIST 100;BIST 100;21;32.94
14.12.2022;XU100;BIST 100;BIST 100;42;27.24
14.12.2022;XU100;BIST 100;BIST 100;63;31.96
14.12.2022;XU100;BIST 100;BIST 100;126;29.58
14.12.2022;XU100;BIST 100;BIST 100;252;32.38
15.12.2022;XU100;BIST 100;BIST 100;21;33.61
15.12.2022;XU100;BIST 100;BIST 100;42;27.48
15.12.2022;XU100;BIST 100;BIST 100;63;29.71
15.12.2022;XU100;BIST 100;BIST 100;126;29.50
15.12.2022;XU100;BIST 100;BIST 100;252;32.07
16.12.2022;XU100;BIST 100;BIST 100;21;30.44
16.12.2022;XU100;BIST 100;BIST 100;42;27.48
16.12.2022;XU100;BIST 100;BIST 100;63;29.53
16.12.2022;XU100;BIST 100;BIST 100;126;29.44
16.12.2022;XU100;BIST 100;BIST 100;252;30.71
19.12.2022;XU100;BIST 100;BIST 100;21;31.71
19.12.2022;XU100;BIST 100;BIST 100;42;28.21
19.12.2022;XU100;BIST 100;BIST 100;63;29.78
19.12.2022;XU100;BIST 100;BIST 100;126;29.69
19.12.2022;XU100;BIST 100;BIST 100;252;30.80
20.12.2022;XU100;BIST 100;BIST 100;21;31.73
20.12.2022;XU100;BIST 100;BIST 100;42;28.22
20.12.2022;XU100;BIST 100;BIST 100;63;29.75
20.12.2022;XU100;BIST 100;BIST 100;126;29.67
20.12.2022;XU100;BIST 100;BIST 100;252;29.54
21.12.2022;XU100;BIST 100;BIST 100;21;28.93
21.12.2022;XU100;BIST 100;BIST 100;42;28.24
21.12.2022;XU100;BIST 100;BIST 100;63;29.67
21.12.2022;XU100;BIST 100;BIST 100;126;29.66
21.12.2022;XU100;BIST 100;BIST 100;252;29.08
22.12.2022;XU100;BIST 100;BIST 100;21;28.76
22.12.2022;XU100;BIST 100;BIST 100;42;28.19
22.12.2022;XU100;BIST 100;BIST 100;63;29.55
22.12.2022;XU100;BIST 100;BIST 100;126;29.55
22.12.2022;XU100;BIST 100;BIST 100;252;29.08
23.12.2022;XU100;BIST 100;BIST 100;21;28.75
23.12.2022;XU100;BIST 100;BIST 100;42;28.17
23.12.2022;XU100;BIST 100;BIST 100;63;29.55
23.12.2022;XU100;BIST 100;BIST 100;126;29.56
23.12.2022;XU100;BIST 100;BIST 100;252;28.78
26.12.2022;XU100;BIST 100;BIST 100;21;28.76
26.12.2022;XU100;BIST 100;BIST 100;42;27.81
26.12.2022;XU100;BIST 100;BIST 100;63;28.96
26.12.2022;XU100;BIST 100;BIST 100;126;29.48
26.12.2022;XU100;BIST 100;BIST 100;252;28.78
27.12.2022;XU100;BIST 100;BIST 100;21;29.38
27.12.2022;XU100;BIST 100;BIST 100;42;27.74
27.12.2022;XU100;BIST 100;BIST 100;63;28.85
27.12.2022;XU100;BIST 100;BIST 100;126;29.44
27.12.2022;XU100;BIST 100;BIST 100;252;28.68
28.12.2022;XU100;BIST 100;BIST 100;21;30.21
28.12.2022;XU100;BIST 100;BIST 100;42;28.02
28.12.2022;XU100;BIST 100;BIST 100;63;29.28
28.12.2022;XU100;BIST 100;BIST 100;126;29.00
28.12.2022;XU100;BIST 100;BIST 100;252;28.69
29.12.2022;XU100;BIST 100;BIST 100;21;31.01
29.12.2022;XU100;BIST 100;BIST 100;42;28.19
29.12.2022;XU100;BIST 100;BIST 100;63;27.19
29.12.2022;XU100;BIST 100;BIST 100;126;29.10
29.12.2022;XU100;BIST 100;BIST 100;252;28.68
30.12.2022;XU100;BIST 100;BIST 100;21;30.84
30.12.2022;XU100;BIST 100;BIST 100;42;28.18
30.12.2022;XU100;BIST 100;BIST 100;63;27.09
30.12.2022;XU100;BIST 100;BIST 100;126;29.07
30.12.2022;XU100;BIST 100;BIST 100;252;28.67
02.01.2023;XU100;BIST 100;BIST 100;21;30.86
02.01.2023;XU100;BIST 100;BIST 100;42;28.59
02.01.2023;XU100;BIST 100;BIST 100;63;27.38
02.01.2023;XU100;BIST 100;BIST 100;126;29.05
02.01.2023;XU100;BIST 100;BIST 100;252;28.58
03.01.2023;XU100;BIST 100;BIST 100;21;31.05
03.01.2023;XU100;BIST 100;BIST 100;42;28.38
03.01.2023;XU100;BIST 100;BIST 100;63;27.40
03.01.2023;XU100;BIST 100;BIST 100;126;28.95
03.01.2023;XU100;BIST 100;BIST 100;252;28.56
04.01.2023;XU100;BIST 100;BIST 100;21;32.11
04.01.2023;XU100;BIST 100;BIST 100;42;28.58
04.01.2023;XU100;BIST 100;BIST 100;63;27.87
04.01.2023;XU100;BIST 100;BIST 100;126;29.14
04.01.2023;XU100;BIST 100;BIST 100;252;28.60
05.01.2023;XU100;BIST 100;BIST 100;21;40.28
05.01.2023;XU100;BIST 100;BIST 100;42;34.84
05.01.2023;XU100;BIST 100;BIST 100;63;32.42
05.01.2023;XU100;BIST 100;BIST 100;126;31.41
05.01.2023;XU100;BIST 100;BIST 100;252;29.71
06.01.2023;XU100;BIST 100;BIST 100;21;42.53
06.01.2023;XU100;BIST 100;BIST 100;42;36.10
06.01.2023;XU100;BIST 100;BIST 100;63;33.21
06.01.2023;XU100;BIST 100;BIST 100;126;31.84
06.01.2023;XU100;BIST 100;BIST 100;252;29.96
09.01.2023;XU100;BIST 100;BIST 100;21;43.27
09.01.2023;XU100;BIST 100;BIST 100;42;36.88
09.01.2023;XU100;BIST 100;BIST 100;63;33.84
09.01.2023;XU100;BIST 100;BIST 100;126;32.22
09.01.2023;XU100;BIST 100;BIST 100;252;30.17
10.01.2023;XU100;BIST 100;BIST 100;21;43.14
10.01.2023;XU100;BIST 100;BIST 100;42;38.08
10.01.2023;XU100;BIST 100;BIST 100;63;34.84
10.01.2023;XU100;BIST 100;BIST 100;126;32.67
10.01.2023;XU100;BIST 100;BIST 100;252;30.43
11.01.2023;XU100;BIST 100;BIST 100;21;46.16
11.01.2023;XU100;BIST 100;BIST 100;42;39.99
11.01.2023;XU100;BIST 100;BIST 100;63;36.60
11.01.2023;XU100;BIST 100;BIST 100;126;33.56
11.01.2023;XU100;BIST 100;BIST 100;252;30.95
12.01.2023;XU100;BIST 100;BIST 100;21;48.26
12.01.2023;XU100;BIST 100;BIST 100;42;41.50
12.01.2023;XU100;BIST 100;BIST 100;63;36.09
12.01.2023;XU100;BIST 100;BIST 100;126;34.08
12.01.2023;XU100;BIST 100;BIST 100;252;31.30
13.01.2023;XU100;BIST 100;BIST 100;21;47.48
13.01.2023;XU100;BIST 100;BIST 100;42;41.50
13.01.2023;XU100;BIST 100;BIST 100;63;36.07
13.01.2023;XU100;BIST 100;BIST 100;126;34.08
13.01.2023;XU100;BIST 100;BIST 100;252;31.30
16.01.2023;XU100;BIST 100;BIST 100;21;49.90
16.01.2023;XU100;BIST 100;BIST 100;42;41.71
16.01.2023;XU100;BIST 100;BIST 100;63;36.90
16.01.2023;XU100;BIST 100;BIST 100;126;34.47
16.01.2023;XU100;BIST 100;BIST 100;252;31.55
17.01.2023;XU100;BIST 100;BIST 100;21;49.04
17.01.2023;XU100;BIST 100;BIST 100;42;41.91
17.01.2023;XU100;BIST 100;BIST 100;63;37.03
17.01.2023;XU100;BIST 100;BIST 100;126;34.52
17.01.2023;XU100;BIST 100;BIST 100;252;31.10
18.01.2023;XU100;BIST 100;BIST 100;21;49.22
18.01.2023;XU100;BIST 100;BIST 100;42;41.94
18.01.2023;XU100;BIST 100;BIST 100;63;37.06
18.01.2023;XU100;BIST 100;BIST 100;126;34.53
18.01.2023;XU100;BIST 100;BIST 100;252;30.99
19.01.2023;XU100;BIST 100;BIST 100;21;49.28
19.01.2023;XU100;BIST 100;BIST 100;42;40.70
19.01.2023;XU100;BIST 100;BIST 100;63;37.04
19.01.2023;XU100;BIST 100;BIST 100;126;34.49
19.01.2023;XU100;BIST 100;BIST 100;252;30.95
20.01.2023;XU100;BIST 100;BIST 100;21;49.45
20.01.2023;XU100;BIST 100;BIST 100;42;40.65
20.01.2023;XU100;BIST 100;BIST 100;63;37.06
20.01.2023;XU100;BIST 100;BIST 100;126;34.50
20.01.2023;XU100;BIST 100;BIST 100;252;30.95
23.01.2023;XU100;BIST 100;BIST 100;21;49.75
23.01.2023;XU100;BIST 100;BIST 100;42;40.90
23.01.2023;XU100;BIST 100;BIST 100;63;37.28
23.01.2023;XU100;BIST 100;BIST 100;126;34.63
23.01.2023;XU100;BIST 100;BIST 100;252;30.51
24.01.2023;XU100;BIST 100;BIST 100;21;49.68
24.01.2023;XU100;BIST 100;BIST 100;42;40.97
24.01.2023;XU100;BIST 100;BIST 100;63;37.23
24.01.2023;XU100;BIST 100;BIST 100;126;34.63
24.01.2023;XU100;BIST 100;BIST 100;252;30.50
25.01.2023;XU100;BIST 100;BIST 100;21;49.68
25.01.2023;XU100;BIST 100;BIST 100;42;41.08
25.01.2023;XU100;BIST 100;BIST 100;63;37.20
25.01.2023;XU100;BIST 100;BIST 100;126;34.62
25.01.2023;XU100;BIST 100;BIST 100;252;30.55
26.01.2023;XU100;BIST 100;BIST 100;21;49.56
26.01.2023;XU100;BIST 100;BIST 100;42;41.20
26.01.2023;XU100;BIST 100;BIST 100;63;37.13
26.01.2023;XU100;BIST 100;BIST 100;126;34.70
26.01.2023;XU100;BIST 100;BIST 100;252;30.53
27.01.2023;XU100;BIST 100;BIST 100;21;48.77
27.01.2023;XU100;BIST 100;BIST 100;42;41.25
27.01.2023;XU100;BIST 100;BIST 100;63;37.08
27.01.2023;XU100;BIST 100;BIST 100;126;34.72
27.01.2023;XU100;BIST 100;BIST 100;252;30.53
30.01.2023;XU100;BIST 100;BIST 100;21;48.96
30.01.2023;XU100;BIST 100;BIST 100;42;41.40
30.01.2023;XU100;BIST 100;BIST 100;63;37.35
30.01.2023;XU100;BIST 100;BIST 100;126;34.86
30.01.2023;XU100;BIST 100;BIST 100;252;30.61
31.01.2023;XU100;BIST 100;BIST 100;21;48.13
31.01.2023;XU100;BIST 100;BIST 100;42;41.61
31.01.2023;XU100;BIST 100;BIST 100;63;37.73
31.01.2023;XU100;BIST 100;BIST 100;126;35.09
31.01.2023;XU100;BIST 100;BIST 100;252;30.73
01.02.2023;XU100;BIST 100;BIST 100;21;50.81
01.02.2023;XU100;BIST 100;BIST 100;42;43.64
01.02.2023;XU100;BIST 100;BIST 100;63;39.10
01.02.2023;XU100;BIST 100;BIST 100;126;36.02
01.02.2023;XU100;BIST 100;BIST 100;252;31.25
02.02.2023;XU100;BIST 100;BIST 100;21;50.98
02.02.2023;XU100;BIST 100;BIST 100;42;43.64
02.02.2023;XU100;BIST 100;BIST 100;63;38.79
02.02.2023;XU100;BIST 100;BIST 100;126;36.01
02.02.2023;XU100;BIST 100;BIST 100;252;31.15
03.02.2023;XU100;BIST 100;BIST 100;21;48.22
03.02.2023;XU100;BIST 100;BIST 100;42;44.54
03.02.2023;XU100;BIST 100;BIST 100;63;39.98
03.02.2023;XU100;BIST 100;BIST 100;126;36.55
03.02.2023;XU100;BIST 100;BIST 100;252;31.48
06.02.2023;XU100;BIST 100;BIST 100;21;45.72
06.02.2023;XU100;BIST 100;BIST 100;42;44.65
06.02.2023;XU100;BIST 100;BIST 100;63;40.10
06.02.2023;XU100;BIST 100;BIST 100;126;36.62
06.02.2023;XU100;BIST 100;BIST 100;252;31.44
07.02.2023;XU100;BIST 100;BIST 100;21;53.54
07.02.2023;XU100;BIST 100;BIST 100;42;49.10
07.02.2023;XU100;BIST 100;BIST 100;63;43.81
07.02.2023;XU100;BIST 100;BIST 100;126;38.95
07.02.2023;XU100;BIST 100;BIST 100;252;32.80
15.02.2023;XU100;BIST 100;BIST 100;21;62.32
15.02.2023;XU100;BIST 100;BIST 100;42;53.61
15.02.2023;XU100;BIST 100;BIST 100;63;47.61
15.02.2023;XU100;BIST 100;BIST 100;126;40.98
15.02.2023;XU100;BIST 100;BIST 100;252;34.00
16.02.2023;XU100;BIST 100;BIST 100;21;59.50
16.02.2023;XU100;BIST 100;BIST 100;42;53.61
16.02.2023;XU100;BIST 100;BIST 100;63;47.41
16.02.2023;XU100;BIST 100;BIST 100;126;40.94
16.02.2023;XU100;BIST 100;BIST 100;252;34.01
17.02.2023;XU100;BIST 100;BIST 100;21;57.11
17.02.2023;XU100;BIST 100;BIST 100;42;52.88
17.02.2023;XU100;BIST 100;BIST 100;63;47.29
17.02.2023;XU100;BIST 100;BIST 100;126;40.85
17.02.2023;XU100;BIST 100;BIST 100;252;34.01
20.02.2023;XU100;BIST 100;BIST 100;21;57.66
20.02.2023;XU100;BIST 100;BIST 100;42;52.89
20.02.2023;XU100;BIST 100;BIST 100;63;47.50
20.02.2023;XU100;BIST 100;BIST 100;126;40.93
20.02.2023;XU100;BIST 100;BIST 100;252;33.95
21.02.2023;XU100;BIST 100;BIST 100;21;55.68
21.02.2023;XU100;BIST 100;BIST 100;42;52.87
21.02.2023;XU100;BIST 100;BIST 100;63;46.92
21.02.2023;XU100;BIST 100;BIST 100;126;40.93
21.02.2023;XU100;BIST 100;BIST 100;252;33.93
22.02.2023;XU100;BIST 100;BIST 100;21;55.38
22.02.2023;XU100;BIST 100;BIST 100;42;52.32
22.02.2023;XU100;BIST 100;BIST 100;63;47.05
22.02.2023;XU100;BIST 100;BIST 100;126;41.00
22.02.2023;XU100;BIST 100;BIST 100;252;33.98
23.02.2023;XU100;BIST 100;BIST 100;21;55.15
23.02.2023;XU100;BIST 100;BIST 100;42;52.30
23.02.2023;XU100;BIST 100;BIST 100;63;47.02
23.02.2023;XU100;BIST 100;BIST 100;126;40.94
23.02.2023;XU100;BIST 100;BIST 100;252;33.92
24.02.2023;XU100;BIST 100;BIST 100;21;55.04
24.02.2023;XU100;BIST 100;BIST 100;42;52.30
24.02.2023;XU100;BIST 100;BIST 100;63;46.22
24.02.2023;XU100;BIST 100;BIST 100;126;40.83
24.02.2023;XU100;BIST 100;BIST 100;252;33.93
27.02.2023;XU100;BIST 100;BIST 100;21;55.76
27.02.2023;XU100;BIST 100;BIST 100;42;52.75
27.02.2023;XU100;BIST 100;BIST 100;63;46.43
27.02.2023;XU100;BIST 100;BIST 100;126;40.85
27.02.2023;XU100;BIST 100;BIST 100;252;34.01
28.02.2023;XU100;BIST 100;BIST 100;21;55.66
28.02.2023;XU100;BIST 100;BIST 100;42;52.79
28.02.2023;XU100;BIST 100;BIST 100;63;46.45
28.02.2023;XU100;BIST 100;BIST 100;126;40.85
28.02.2023;XU100;BIST 100;BIST 100;252;33.98
01.03.2023;XU100;BIST 100;BIST 100;21;55.94
01.03.2023;XU100;BIST 100;BIST 100;42;52.90
01.03.2023;XU100;BIST 100;BIST 100;63;46.54
01.03.2023;XU100;BIST 100;BIST 100;126;40.89
01.03.2023;XU100;BIST 100;BIST 100;252;34.00
02.03.2023;XU100;BIST 100;BIST 100;21;55.90
02.03.2023;XU100;BIST 100;BIST 100;42;52.89
02.03.2023;XU100;BIST 100;BIST 100;63;46.58
02.03.2023;XU100;BIST 100;BIST 100;126;40.95
02.03.2023;XU100;BIST 100;BIST 100;252;32.85
03.03.2023;XU100;BIST 100;BIST 100;21;55.83
03.03.2023;XU100;BIST 100;BIST 100;42;52.79
03.03.2023;XU100;BIST 100;BIST 100;63;46.60
03.03.2023;XU100;BIST 100;BIST 100;126;40.95
03.03.2023;XU100;BIST 100;BIST 100;252;32.51
06.03.2023;XU100;BIST 100;BIST 100;21;56.92
06.03.2023;XU100;BIST 100;BIST 100;42;53.11
06.03.2023;XU100;BIST 100;BIST 100;63;47.06
06.03.2023;XU100;BIST 100;BIST 100;126;41.06
06.03.2023;XU100;BIST 100;BIST 100;252;32.64
07.03.2023;XU100;BIST 100;BIST 100;21;56.48
07.03.2023;XU100;BIST 100;BIST 100;42;53.09
07.03.2023;XU100;BIST 100;BIST 100;63;47.00
07.03.2023;XU100;BIST 100;BIST 100;126;40.73
07.03.2023;XU100;BIST 100;BIST 100;252;32.63
08.03.2023;XU100;BIST 100;BIST 100;21;55.74
08.03.2023;XU100;BIST 100;BIST 100;42;52.72
08.03.2023;XU100;BIST 100;BIST 100;63;46.90
08.03.2023;XU100;BIST 100;BIST 100;126;40.73
08.03.2023;XU100;BIST 100;BIST 100;252;32.63
09.03.2023;XU100;BIST 100;BIST 100;21;51.76
09.03.2023;XU100;BIST 100;BIST 100;42;52.71
09.03.2023;XU100;BIST 100;BIST 100;63;46.90
09.03.2023;XU100;BIST 100;BIST 100;126;40.73
09.03.2023;XU100;BIST 100;BIST 100;252;32.60
10.03.2023;XU100;BIST 100;BIST 100;21;52.12
10.03.2023;XU100;BIST 100;BIST 100;42;52.59
10.03.2023;XU100;BIST 100;BIST 100;63;46.94
10.03.2023;XU100;BIST 100;BIST 100;126;40.78
10.03.2023;XU100;BIST 100;BIST 100;252;32.58
13.03.2023;XU100;BIST 100;BIST 100;21;49.95
13.03.2023;XU100;BIST 100;BIST 100;42;49.20
13.03.2023;XU100;BIST 100;BIST 100;63;46.44
13.03.2023;XU100;BIST 100;BIST 100;126;40.72
13.03.2023;XU100;BIST 100;BIST 100;252;32.61
14.03.2023;XU100;BIST 100;BIST 100;21;50.36
14.03.2023;XU100;BIST 100;BIST 100;42;48.37
14.03.2023;XU100;BIST 100;BIST 100;63;46.66
14.03.2023;XU100;BIST 100;BIST 100;126;40.62
14.03.2023;XU100;BIST 100;BIST 100;252;32.71
15.03.2023;XU100;BIST 100;BIST 100;21;38.96
15.03.2023;XU100;BIST 100;BIST 100;42;47.89
15.03.2023;XU100;BIST 100;BIST 100;63;46.42
15.03.2023;XU100;BIST 100;BIST 100;126;39.63
15.03.2023;XU100;BIST 100;BIST 100;252;32.76
16.03.2023;XU100;BIST 100;BIST 100;21;24.12
16.03.2023;XU100;BIST 100;BIST 100;42;47.31
16.03.2023;XU100;BIST 100;BIST 100;63;46.02
16.03.2023;XU100;BIST 100;BIST 100;126;39.71
16.03.2023;XU100;BIST 100;BIST 100;252;32.80
17.03.2023;XU100;BIST 100;BIST 100;21;24.86
17.03.2023;XU100;BIST 100;BIST 100;42;45.61
17.03.2023;XU100;BIST 100;BIST 100;63;46.10
17.03.2023;XU100;BIST 100;BIST 100;126;39.63
17.03.2023;XU100;BIST 100;BIST 100;252;32.87
20.03.2023;XU100;BIST 100;BIST 100;21;27.22
20.03.2023;XU100;BIST 100;BIST 100;42;44.74
20.03.2023;XU100;BIST 100;BIST 100;63;45.95
20.03.2023;XU100;BIST 100;BIST 100;126;39.93
20.03.2023;XU100;BIST 100;BIST 100;252;33.03
21.03.2023;XU100;BIST 100;BIST 100;21;26.12
21.03.2023;XU100;BIST 100;BIST 100;42;44.86
21.03.2023;XU100;BIST 100;BIST 100;63;45.77
21.03.2023;XU100;BIST 100;BIST 100;126;39.18
21.03.2023;XU100;BIST 100;BIST 100;252;33.07
22.03.2023;XU100;BIST 100;BIST 100;21;27.10
22.03.2023;XU100;BIST 100;BIST 100;42;43.79
22.03.2023;XU100;BIST 100;BIST 100;63;45.93
22.03.2023;XU100;BIST 100;BIST 100;126;39.13
22.03.2023;XU100;BIST 100;BIST 100;252;33.11
23.03.2023;XU100;BIST 100;BIST 100;21;27.00
23.03.2023;XU100;BIST 100;BIST 100;42;43.60
23.03.2023;XU100;BIST 100;BIST 100;63;45.48
23.03.2023;XU100;BIST 100;BIST 100;126;39.11
23.03.2023;XU100;BIST 100;BIST 100;252;33.07
24.03.2023;XU100;BIST 100;BIST 100;21;27.05
24.03.2023;XU100;BIST 100;BIST 100;42;43.47
24.03.2023;XU100;BIST 100;BIST 100;63;45.48
24.03.2023;XU100;BIST 100;BIST 100;126;39.09
24.03.2023;XU100;BIST 100;BIST 100;252;33.08
27.03.2023;XU100;BIST 100;BIST 100;21;27.08
27.03.2023;XU100;BIST 100;BIST 100;42;43.43
27.03.2023;XU100;BIST 100;BIST 100;63;45.49
27.03.2023;XU100;BIST 100;BIST 100;126;39.11
27.03.2023;XU100;BIST 100;BIST 100;252;33.08
28.03.2023;XU100;BIST 100;BIST 100;21;28.03
28.03.2023;XU100;BIST 100;BIST 100;42;44.14
28.03.2023;XU100;BIST 100;BIST 100;63;46.05
28.03.2023;XU100;BIST 100;BIST 100;126;39.51
28.03.2023;XU100;BIST 100;BIST 100;252;33.33
29.03.2023;XU100;BIST 100;BIST 100;21;29.68
29.03.2023;XU100;BIST 100;BIST 100;42;44.62
29.03.2023;XU100;BIST 100;BIST 100;63;46.41
29.03.2023;XU100;BIST 100;BIST 100;126;39.66
29.03.2023;XU100;BIST 100;BIST 100;252;33.41
30.03.2023;XU100;BIST 100;BIST 100;21;28.98
30.03.2023;XU100;BIST 100;BIST 100;42;44.64
30.03.2023;XU100;BIST 100;BIST 100;63;46.38
30.03.2023;XU100;BIST 100;BIST 100;126;39.55
30.03.2023;XU100;BIST 100;BIST 100;252;33.43
31.03.2023;XU100;BIST 100;BIST 100;21;29.22
31.03.2023;XU100;BIST 100;BIST 100;42;44.71
31.03.2023;XU100;BIST 100;BIST 100;63;46.43
31.03.2023;XU100;BIST 100;BIST 100;126;39.56
31.03.2023;XU100;BIST 100;BIST 100;252;33.49
03.04.2023;XU100;BIST 100;BIST 100;21;29.34
03.04.2023;XU100;BIST 100;BIST 100;42;44.67
03.04.2023;XU100;BIST 100;BIST 100;63;46.36
03.04.2023;XU100;BIST 100;BIST 100;126;39.55
03.04.2023;XU100;BIST 100;BIST 100;252;33.49
04.04.2023;XU100;BIST 100;BIST 100;21;28.68
04.04.2023;XU100;BIST 100;BIST 100;42;45.28
04.04.2023;XU100;BIST 100;BIST 100;63;46.49
04.04.2023;XU100;BIST 100;BIST 100;126;38.76
04.04.2023;XU100;BIST 100;BIST 100;252;33.57
05.04.2023;XU100;BIST 100;BIST 100;21;28.84
05.04.2023;XU100;BIST 100;BIST 100;42;45.17
05.04.2023;XU100;BIST 100;BIST 100;63;46.52
05.04.2023;XU100;BIST 100;BIST 100;126;38.76
05.04.2023;XU100;BIST 100;BIST 100;252;33.60
06.04.2023;XU100;BIST 100;BIST 100;21;28.39
06.04.2023;XU100;BIST 100;BIST 100;42;44.81
06.04.2023;XU100;BIST 100;BIST 100;63;46.15
06.04.2023;XU100;BIST 100;BIST 100;126;38.76
06.04.2023;XU100;BIST 100;BIST 100;252;33.60
07.04.2023;XU100;BIST 100;BIST 100;21;28.42
07.04.2023;XU100;BIST 100;BIST 100;42;42.77
07.04.2023;XU100;BIST 100;BIST 100;63;46.15
07.04.2023;XU100;BIST 100;BIST 100;126;38.68
07.04.2023;XU100;BIST 100;BIST 100;252;33.60
10.04.2023;XU100;BIST 100;BIST 100;21;31.09
10.04.2023;XU100;BIST 100;BIST 100;42;43.45
10.04.2023;XU100;BIST 100;BIST 100;63;46.57
10.04.2023;XU100;BIST 100;BIST 100;126;38.93
10.04.2023;XU100;BIST 100;BIST 100;252;33.66
11.04.2023;XU100;BIST 100;BIST 100;21;31.06
11.04.2023;XU100;BIST 100;BIST 100;42;41.77
